date,hometeam,awayteam,fthg,ftag,hs,as,hst,ast,hc,ac,match_result,result_numeric,goal_difference,total_goals,season,league,Date_x,home_form_5,home_avg_goals_scored_5,home_avg_goals_conceded_5,home_avg_gd_5,home_win_streak,home_unbeaten_streak,Date_y,away_form_5,away_avg_goals_scored_5,away_avg_goals_conceded_5,away_avg_gd_5,away_win_streak,away_unbeaten_streak,form_diff,gd_diff,win_streak_diff,form_ratio,gd_ratio,home_advantage_form,momentum_indicator
2022-10-16,Leeds,Arsenal,0,1,16.0,9.0,4.0,4.0,6.0,3.0,A,2,-1,1,2023,Premier League 2022 ,2022-10-16,0.0,0.8,1.8,0.0,0,0,2022-10-16,0.0,2.4,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-16,Man United,Newcastle,0,0,15.0,9.0,2.0,2.0,4.0,4.0,D,0,0,0,2023,Premier League 2022 ,2022-10-16,0.0,2.0,1.6,0.0,0,0,2022-10-16,0.0,2.2,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-16,Southampton,West Ham,1,1,10.0,25.0,8.0,4.0,4.0,14.0,D,0,0,2,2023,Premier League 2022 ,2022-10-16,0.0,0.6,1.8,0.0,0,0,2022-10-16,0.0,1.4,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-16,Liverpool,Man City,1,0,13.0,16.0,2.0,6.0,5.0,6.0,H,1,1,1,2023,Premier League 2022 ,2022-10-16,0.0,3.2,1.4,0.0,0,0,2022-10-16,0.0,4.0,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-18,Brighton,Nott'm Forest,0,0,19.0,3.0,7.0,0.0,9.0,1.0,D,0,0,0,2023,Premier League 2022 ,2022-10-18,0.0,1.8,2.0,0.0,0,0,2022-10-18,0.0,1.0,2.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-18,Crystal Palace,Wolves,2,1,14.0,10.0,4.0,4.0,4.0,3.0,H,1,1,3,2023,Premier League 2022 ,2022-10-18,0.0,0.8,0.8,0.0,0,0,2022-10-18,0.0,0.4,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-19,Bournemouth,Southampton,0,1,15.0,9.0,3.0,3.0,7.0,3.0,A,2,-1,1,2023,Premier League 2022 ,2022-10-19,0.0,1.6,1.2,0.0,0,0,2022-10-19,0.0,0.4,1.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-19,Brentford,Chelsea,0,0,8.0,14.0,5.0,5.0,6.0,2.0,D,0,0,0,2023,Premier League 2022 ,2022-10-19,0.0,1.6,2.0,0.0,0,0,2022-10-19,0.0,2.0,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-19,Liverpool,West Ham,1,0,22.0,8.0,7.0,3.0,8.0,3.0,H,1,1,1,2023,Premier League 2022 ,2022-10-19,0.0,1.6,1.4,0.0,0,0,2022-10-19,0.0,1.4,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-19,Newcastle,Everton,1,0,16.0,1.0,4.0,0.0,8.0,2.0,H,1,1,1,2023,Premier League 2022 ,2022-10-19,0.0,2.0,0.6,0.0,0,0,2022-10-19,0.0,0.8,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-19,Man United,Tottenham,2,0,28.0,9.0,10.0,2.0,8.0,3.0,H,1,2,2,2023,Premier League 2022 ,2022-10-19,0.0,1.8,1.6,0.0,0,0,2022-10-19,0.0,2.4,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-20,Fulham,Aston Villa,3,0,18.0,12.0,8.0,6.0,9.0,7.0,H,1,3,3,2023,Premier League 2022 ,2022-10-20,0.0,1.6,2.6,0.0,0,0,2022-10-20,0.0,0.6,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-20,Leicester,Leeds,2,0,5.0,14.0,1.0,2.0,2.0,9.0,H,1,2,2,2023,Premier League 2022 ,2022-10-20,0.0,1.8,2.6,0.0,0,0,2022-10-20,0.0,0.8,1.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-22,Nott'm Forest,Liverpool,1,0,10.0,15.0,7.0,7.0,2.0,11.0,H,1,1,1,2023,Premier League 2022 ,2022-10-22,0.0,0.6,1.8,0.0,0,0,2022-10-22,0.0,1.4,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-22,Everton,Crystal Palace,3,0,9.0,9.0,6.0,2.0,3.0,4.0,H,1,3,3,2023,Premier League 2022 ,2022-10-22,0.0,0.8,1.2,0.0,0,0,2022-10-22,0.0,1.0,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-22,Man City,Brighton,3,1,10.0,8.0,4.0,2.0,7.0,3.0,H,1,2,4,2023,Premier League 2022 ,2022-10-22,0.0,2.8,1.0,0.0,0,0,2022-10-22,0.0,1.6,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-22,Chelsea,Man United,1,1,6.0,13.0,2.0,6.0,6.0,4.0,D,0,0,2,2023,Premier League 2022 ,2022-10-22,0.0,1.8,0.4,0.0,0,0,2022-10-22,0.0,2.0,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-23,Aston Villa,Brentford,4,0,19.0,12.0,11.0,3.0,7.0,6.0,H,1,4,4,2023,Premier League 2022 ,2022-10-23,0.0,0.4,1.2,0.0,0,0,2022-10-23,0.0,0.6,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-23,Leeds,Fulham,2,3,14.0,11.0,5.0,5.0,3.0,6.0,A,2,-1,5,2023,Premier League 2022 ,2022-10-23,0.0,0.6,2.0,0.0,0,0,2022-10-23,0.0,2.0,2.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-23,Southampton,Arsenal,1,1,10.0,12.0,3.0,3.0,9.0,4.0,D,0,0,2,2023,Premier League 2022 ,2022-10-23,0.0,0.6,1.6,0.0,0,0,2022-10-23,0.0,2.2,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-23,Wolves,Leicester,0,4,21.0,5.0,5.0,4.0,9.0,2.0,A,2,-4,4,2023,Premier League 2022 ,2022-10-23,0.0,0.4,2.0,0.0,0,0,2022-10-23,0.0,1.8,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-23,Tottenham,Newcastle,1,2,17.0,13.0,5.0,5.0,6.0,7.0,A,2,-1,3,2023,Premier League 2022 ,2022-10-23,0.0,2.0,1.4,0.0,0,0,2022-10-23,0.0,2.2,0.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-24,West Ham,Bournemouth,2,0,20.0,5.0,4.0,3.0,5.0,0.0,H,1,2,2,2023,Premier League 2022 ,2022-10-24,0.0,1.2,0.8,0.0,0,0,2022-10-24,0.0,1.0,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-29,Leicester,Man City,0,1,10.0,15.0,5.0,5.0,3.0,10.0,A,2,-1,1,2023,Premier League 2022 ,2022-10-29,0.0,2.2,0.4,0.0,0,0,2022-10-29,0.0,3.2,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-29,Bournemouth,Tottenham,2,3,6.0,23.0,4.0,7.0,2.0,19.0,A,2,-1,5,2023,Premier League 2022 ,2022-10-29,0.0,0.8,1.2,0.0,0,0,2022-10-29,0.0,1.0,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-29,Brentford,Wolves,1,1,12.0,14.0,3.0,4.0,3.0,6.0,D,0,0,2,2023,Premier League 2022 ,2022-10-29,0.0,0.6,1.8,0.0,0,0,2022-10-29,0.0,0.4,2.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-29,Brighton,Chelsea,4,1,19.0,15.0,9.0,7.0,8.0,7.0,H,1,3,5,2023,Premier League 2022 ,2022-10-29,0.0,0.8,1.8,0.0,0,0,2022-10-29,0.0,1.6,0.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-29,Crystal Palace,Southampton,1,0,12.0,14.0,3.0,4.0,8.0,4.0,H,1,1,1,2023,Premier League 2022 ,2022-10-29,0.0,1.0,1.4,0.0,0,0,2022-10-29,0.0,0.8,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-29,Newcastle,Aston Villa,4,0,20.0,3.0,7.0,0.0,3.0,0.0,H,1,4,4,2023,Premier League 2022 ,2022-10-29,0.0,2.4,0.6,0.0,0,0,2022-10-29,0.0,1.0,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-29,Fulham,Everton,0,0,24.0,9.0,6.0,4.0,13.0,4.0,D,0,0,0,2023,Premier League 2022 ,2022-10-29,0.0,2.0,2.2,0.0,0,0,2022-10-29,0.0,1.2,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-29,Liverpool,Leeds,1,2,22.0,14.0,10.0,6.0,14.0,5.0,A,2,-1,3,2023,Premier League 2022 ,2022-10-29,0.0,1.4,1.4,0.0,0,0,2022-10-29,0.0,0.6,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-30,Arsenal,Nott'm Forest,5,0,24.0,5.0,10.0,2.0,9.0,4.0,H,1,5,5,2023,Premier League 2022 ,2022-10-30,0.0,2.2,0.8,0.0,0,0,2022-10-30,0.0,0.4,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-10-30,Man United,West Ham,1,0,16.0,13.0,3.0,5.0,5.0,10.0,H,1,1,1,2023,Premier League 2022 ,2022-10-30,0.0,1.6,1.6,0.0,0,0,2022-10-30,0.0,1.6,0.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-11-05,Leeds,Bournemouth,4,3,18.0,9.0,4.0,6.0,13.0,3.0,H,1,1,7,2023,Premier League 2022 ,2022-11-05,0.0,1.0,1.8,0.0,0,0,2022-11-05,0.0,1.2,1.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-11-05,Man City,Fulham,2,1,16.0,4.0,5.0,2.0,9.0,0.0,H,1,1,3,2023,Premier League 2022 ,2022-11-05,0.0,2.8,1.0,0.0,0,0,2022-11-05,0.0,1.8,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-11-05,Nott'm Forest,Brentford,2,2,15.0,6.0,7.0,2.0,3.0,3.0,D,0,0,4,2023,Premier League 2022 ,2022-11-05,0.0,0.4,1.4,0.0,0,0,2022-11-05,0.0,0.8,2.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-11-05,Wolves,Brighton,2,3,8.0,19.0,5.0,8.0,4.0,9.0,A,2,-1,5,2023,Premier League 2022 ,2022-11-05,0.0,0.6,2.0,0.0,0,0,2022-11-05,0.0,1.0,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-11-05,Everton,Leicester,0,2,12.0,22.0,2.0,8.0,8.0,3.0,A,2,-2,2,2023,Premier League 2022 ,2022-11-05,0.0,0.8,1.0,0.0,0,0,2022-11-05,0.0,1.4,0.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-11-06,Chelsea,Arsenal,0,1,5.0,14.0,1.0,2.0,4.0,6.0,A,2,-1,1,2023,Premier League 2022 ,2022-11-06,0.0,1.4,1.0,0.0,0,0,2022-11-06,0.0,2.6,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-11-06,Aston Villa,Man United,3,1,6.0,8.0,4.0,3.0,3.0,5.0,H,1,2,4,2023,Premier League 2022 ,2022-11-06,0.0,1.0,2.0,0.0,0,0,2022-11-06,0.0,1.2,0.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-11-06,Southampton,Newcastle,1,4,16.0,7.0,5.0,4.0,8.0,2.0,A,2,-3,5,2023,Premier League 2022 ,2022-11-06,0.0,0.6,1.4,0.0,0,0,2022-11-06,0.0,2.4,0.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-11-06,West Ham,Crystal Palace,1,2,5.0,15.0,2.0,6.0,2.0,5.0,A,2,-1,3,2023,Premier League 2022 ,2022-11-06,0.0,1.2,0.8,0.0,0,0,2022-11-06,0.0,1.0,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-11-06,Tottenham,Liverpool,1,2,14.0,13.0,5.0,6.0,5.0,3.0,A,2,-1,3,2023,Premier League 2022 ,2022-11-06,0.0,1.4,1.2,0.0,0,0,2022-11-06,0.0,1.0,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-11-12,Man City,Brentford,1,2,29.0,10.0,6.0,8.0,10.0,2.0,A,2,-1,3,2023,Premier League 2022 ,2022-11-12,0.0,2.0,0.6,0.0,0,0,2022-11-12,0.0,1.0,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-11-12,Bournemouth,Everton,3,0,16.0,15.0,9.0,3.0,3.0,5.0,H,1,3,3,2023,Premier League 2022 ,2022-11-12,0.0,1.4,2.4,0.0,0,0,2022-11-12,0.0,0.6,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-11-12,Liverpool,Southampton,3,1,15.0,9.0,7.0,5.0,6.0,0.0,H,1,2,4,2023,Premier League 2022 ,2022-11-12,0.0,1.0,0.8,0.0,0,0,2022-11-12,0.0,0.8,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-11-12,Nott'm Forest,Crystal Palace,1,0,9.0,8.0,2.0,0.0,1.0,5.0,H,1,1,1,2023,Premier League 2022 ,2022-11-12,0.0,0.6,1.6,0.0,0,0,2022-11-12,0.0,1.0,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-11-12,Tottenham,Leeds,4,3,14.0,12.0,8.0,5.0,9.0,2.0,H,1,1,7,2023,Premier League 2022 ,2022-11-12,0.0,1.4,1.6,0.0,0,0,2022-11-12,0.0,1.6,2.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-11-12,West Ham,Leicester,0,2,18.0,9.0,6.0,6.0,7.0,2.0,A,2,-2,2,2023,Premier League 2022 ,2022-11-12,0.0,0.8,1.0,0.0,0,0,2022-11-12,0.0,1.6,0.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-11-12,Newcastle,Chelsea,1,0,10.0,5.0,3.0,2.0,5.0,3.0,H,1,1,1,2023,Premier League 2022 ,2022-11-12,0.0,2.2,0.4,0.0,0,0,2022-11-12,0.0,0.8,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-11-12,Wolves,Arsenal,0,2,11.0,14.0,2.0,4.0,6.0,4.0,A,2,-2,2,2023,Premier League 2022 ,2022-11-12,0.0,1.0,2.0,0.0,0,0,2022-11-12,0.0,2.2,0.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-11-13,Brighton,Aston Villa,1,2,7.0,8.0,2.0,2.0,11.0,4.0,A,2,-1,3,2023,Premier League 2022 ,2022-11-13,0.0,1.6,1.6,0.0,0,0,2022-11-13,0.0,1.4,2.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-11-13,Fulham,Man United,1,2,14.0,14.0,7.0,9.0,10.0,3.0,A,2,-1,3,2023,Premier League 2022 ,2022-11-13,0.0,1.8,1.2,0.0,0,0,2022-11-13,0.0,1.0,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-12-26,Brentford,Tottenham,2,2,9.0,16.0,5.0,8.0,6.0,5.0,D,0,0,4,2023,Premier League 2022 ,2022-12-26,0.0,1.0,1.6,0.0,0,0,2022-12-26,0.0,1.8,2.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-12-26,Crystal Palace,Fulham,0,3,4.0,23.0,0.0,11.0,1.0,8.0,A,2,-3,3,2023,Premier League 2022 ,2022-12-26,0.0,1.0,1.2,0.0,0,0,2022-12-26,0.0,1.6,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-12-26,Everton,Wolves,1,2,12.0,7.0,6.0,4.0,2.0,2.0,A,2,-1,3,2023,Premier League 2022 ,2022-12-26,0.0,0.6,1.2,0.0,0,0,2022-12-26,0.0,0.8,2.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-12-26,Leicester,Newcastle,0,3,8.0,12.0,2.0,5.0,5.0,5.0,A,2,-3,3,2023,Premier League 2022 ,2022-12-26,0.0,2.0,0.2,0.0,0,0,2022-12-26,0.0,2.4,0.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-12-26,Southampton,Brighton,1,3,14.0,7.0,4.0,4.0,4.0,2.0,A,2,-2,4,2023,Premier League 2022 ,2022-12-26,0.0,0.8,1.8,0.0,0,0,2022-12-26,0.0,1.8,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-12-26,Aston Villa,Liverpool,1,3,12.0,16.0,6.0,9.0,0.0,6.0,A,2,-2,4,2023,Premier League 2022 ,2022-12-26,0.0,1.8,1.8,0.0,0,0,2022-12-26,0.0,1.4,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-12-26,Arsenal,West Ham,3,1,16.0,8.0,5.0,4.0,7.0,5.0,H,1,2,4,2023,Premier League 2022 ,2022-12-26,0.0,2.0,0.2,0.0,0,0,2022-12-26,0.0,0.6,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-12-27,Chelsea,Bournemouth,2,0,15.0,9.0,5.0,4.0,6.0,8.0,H,1,2,2,2023,Premier League 2022 ,2022-12-27,0.0,0.4,1.4,0.0,0,0,2022-12-27,0.0,1.6,2.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-12-27,Man United,Nott'm Forest,3,0,17.0,8.0,8.0,3.0,9.0,9.0,H,1,3,3,2023,Premier League 2022 ,2022-12-27,0.0,1.4,1.0,0.0,0,0,2022-12-27,0.0,0.8,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-12-28,Leeds,Man City,1,3,9.0,26.0,1.0,9.0,3.0,5.0,A,2,-2,4,2023,Premier League 2022 ,2022-12-28,0.0,2.2,2.6,0.0,0,0,2022-12-28,0.0,1.4,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-12-30,West Ham,Brentford,0,2,20.0,9.0,5.0,6.0,8.0,1.0,A,2,-2,2,2023,Premier League 2022 ,2022-12-30,0.0,0.8,1.6,0.0,0,0,2022-12-30,0.0,1.4,2.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-12-30,Liverpool,Leicester,2,1,21.0,7.0,5.0,2.0,4.0,5.0,H,1,1,3,2023,Premier League 2022 ,2022-12-30,0.0,1.8,1.2,0.0,0,0,2022-12-30,0.0,1.6,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-12-31,Wolves,Man United,0,1,10.0,16.0,3.0,6.0,7.0,5.0,A,2,-1,1,2023,Premier League 2022 ,2022-12-31,0.0,1.0,2.2,0.0,0,0,2022-12-31,0.0,1.6,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-12-31,Bournemouth,Crystal Palace,0,2,6.0,15.0,2.0,6.0,2.0,7.0,A,2,-2,2,2023,Premier League 2022 ,2022-12-31,0.0,1.6,2.2,0.0,0,0,2022-12-31,0.0,0.6,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-12-31,Fulham,Southampton,2,1,8.0,9.0,2.0,3.0,4.0,4.0,H,1,1,3,2023,Premier League 2022 ,2022-12-31,0.0,1.6,1.2,0.0,0,0,2022-12-31,0.0,0.8,2.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-12-31,Man City,Everton,1,1,16.0,2.0,3.0,1.0,7.0,1.0,D,0,0,2,2023,Premier League 2022 ,2022-12-31,0.0,2.0,1.0,0.0,0,0,2022-12-31,0.0,0.8,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-12-31,Newcastle,Leeds,0,0,16.0,8.0,5.0,1.0,9.0,3.0,D,0,0,0,2023,Premier League 2022 ,2022-12-31,0.0,2.8,0.4,0.0,0,0,2022-12-31,0.0,2.4,2.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-12-31,Brighton,Arsenal,2,4,9.0,14.0,5.0,7.0,7.0,4.0,A,2,-2,6,2023,Premier League 2022 ,2022-12-31,0.0,2.4,1.8,0.0,0,0,2022-12-31,0.0,2.4,0.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2023-01-01,Tottenham,Aston Villa,0,2,6.0,13.0,2.0,4.0,5.0,3.0,A,2,-2,2,2023,Premier League 2022 ,2023-01-01,0.0,2.2,2.2,0.0,0,0,2023-01-01,0.0,2.0,1.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2023-01-01,Nott'm Forest,Chelsea,1,1,12.0,7.0,5.0,2.0,1.0,2.0,D,0,0,2,2023,Premier League 2022 ,2023-01-01,0.0,0.8,2.0,0.0,0,0,2023-01-01,0.0,0.8,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2023-01-02,Brentford,Liverpool,3,1,10.0,16.0,7.0,6.0,4.0,9.0,H,1,2,4,2023,Premier League 2022 ,2023-01-02,0.0,1.8,1.2,0.0,0,0,2023-01-02,0.0,2.2,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2023-01-03,Arsenal,Newcastle,0,0,17.0,8.0,4.0,1.0,5.0,5.0,D,0,0,0,2023,Premier League 2022 ,2023-01-03,0.0,3.0,0.6,0.0,0,0,2023-01-03,0.0,2.4,0.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2023-01-03,Everton,Brighton,1,4,10.0,19.0,4.0,8.0,5.0,2.0,A,2,-3,5,2023,Premier League 2022 ,2023-01-03,0.0,0.4,1.6,0.0,0,0,2023-01-03,0.0,2.6,2.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2023-01-03,Leicester,Fulham,0,1,15.0,11.0,6.0,2.0,6.0,3.0,A,2,-1,1,2023,Premier League 2022 ,2023-01-03,0.0,1.0,1.2,0.0,0,0,2023-01-03,0.0,1.4,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2023-01-03,Man United,Bournemouth,3,0,18.0,7.0,6.0,4.0,6.0,5.0,H,1,3,3,2023,Premier League 2022 ,2023-01-03,0.0,1.6,0.8,0.0,0,0,2023-01-03,0.0,1.6,2.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2023-01-04,Southampton,Nott'm Forest,0,1,8.0,11.0,0.0,1.0,6.0,2.0,A,2,-1,1,2023,Premier League 2022 ,2023-01-04,0.0,0.8,2.6,0.0,0,0,2023-01-04,0.0,0.8,2.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2023-01-04,Leeds,West Ham,2,2,14.0,15.0,6.0,2.0,8.0,1.0,D,0,0,4,2023,Premier League 2022 ,2023-01-04,0.0,2.0,2.2,0.0,0,0,2023-01-04,0.0,0.4,2.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2023-01-04,Aston Villa,Wolves,1,1,13.0,10.0,4.0,3.0,7.0,8.0,D,0,0,2,2023,Premier League 2022 ,2023-01-04,0.0,1.6,1.8,0.0,0,0,2023-01-04,0.0,1.0,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2023-01-04,Crystal Palace,Tottenham,0,4,19.0,14.0,4.0,6.0,10.0,4.0,A,2,-4,4,2023,Premier League 2022 ,2023-01-04,0.0,1.0,1.0,0.0,0,0,2023-01-04,0.0,2.0,2.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2023-01-05,Chelsea,Man City,0,1,8.0,12.0,2.0,3.0,3.0,2.0,A,2,-1,1,2023,Premier League 2022 ,2023-01-05,0.0,0.8,1.4,0.0,0,0,2023-01-05,0.0,1.6,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2023-01-12,Fulham,Chelsea,2,1,8.0,20.0,3.0,10.0,5.0,7.0,H,1,1,3,2023,Premier League 2022 ,2023-01-12,0.0,1.6,1.0,0.0,0,0,2023-01-12,0.0,0.6,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2023-01-13,Aston Villa,Leeds,2,1,11.0,16.0,5.0,4.0,0.0,11.0,H,1,1,3,2023,Premier League 2022 ,2023-01-13,0.0,1.8,1.2,0.0,0,0,2023-01-13,0.0,2.0,2.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2023-01-14,Man United,Man City,2,1,8.0,5.0,4.0,1.0,1.0,2.0,H,1,1,3,2023,Premier League 2022 ,2023-01-14,0.0,2.0,0.8,0.0,0,0,2023-01-14,0.0,1.6,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2023-01-14,Brighton,Liverpool,3,0,16.0,6.0,9.0,2.0,7.0,1.0,H,1,3,3,2023,Premier League 2022 ,2023-01-14,0.0,2.6,2.0,0.0,0,0,2023-01-14,0.0,2.2,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2023-01-14,Everton,Southampton,1,2,12.0,13.0,4.0,5.0,6.0,4.0,A,2,-1,3,2023,Premier League 2022 ,2023-01-14,0.0,0.6,2.4,0.0,0,0,2023-01-14,0.0,0.8,2.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2023-01-14,Nott'm Forest,Leicester,2,0,15.0,6.0,5.0,1.0,3.0,5.0,H,1,2,2,2023,Premier League 2022 ,2023-01-14,0.0,1.0,1.2,0.0,0,0,2023-01-14,0.0,1.0,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2023-01-14,Wolves,West Ham,1,0,17.0,16.0,4.0,4.0,4.0,3.0,H,1,1,1,2023,Premier League 2022 ,2023-01-14,0.0,1.0,1.6,0.0,0,0,2023-01-14,0.0,0.8,2.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2023-01-14,Brentford,Bournemouth,2,0,12.0,7.0,4.0,2.0,5.0,3.0,H,1,2,2,2023,Premier League 2022 ,2023-01-14,0.0,2.2,1.2,0.0,0,0,2023-01-14,0.0,1.2,2.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2023-01-15,Chelsea,Crystal Palace,1,0,15.0,10.0,5.0,5.0,11.0,7.0,H,1,1,1,2023,Premier League 2022 ,2023-01-15,0.0,0.8,1.0,0.0,0,0,2023-01-15,0.0,0.8,1.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2023-01-15,Newcastle,Fulham,1,0,20.0,5.0,5.0,0.0,10.0,5.0,H,1,1,1,2023,Premier League 2022 ,2023-01-15,0.0,1.6,0.2,0.0,0,0,2023-01-15,0.0,1.8,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
